"Step","algo_type: robust - reward","algo_type: robust - reward__MIN","algo_type: robust - reward__MAX","algo_type: vanilla - reward","algo_type: vanilla - reward__MIN","algo_type: vanilla - reward__MAX","algo_type: r2 - reward","algo_type: r2 - reward__MIN","algo_type: r2 - reward__MAX"
"6339","0.7375604191768645","-0.5609393191216899","0.9035342575441065","0.8720019927441119","0.8187320864951794","0.9012689498841384","0.8867574731010819","0.8428993368552803","0.9064664247583618"
"6340","0.8748604361899016","0.8162942878353738","0.9003559420489133","0.8982162862828711","0.8909739463415836","0.9050866188497891","0.6020293093345959","-0.560876818158739","0.90147541820994"
"6341","0.88707307075907","0.8475209481203974","0.9055725592459494","0.8869190005517811","0.8360618671180404","0.9035612771941968","0.8816161422103612","0.8372462646991952","0.9008466635161587"
"6342","0.7317978647010853","-0.5809044377239074","0.9062334015983562","0.8965999158369747","0.8816990097400258","0.9045914434790873","0.7387769405207546","-0.5392230451627149","0.8976679613981692"
"6343","0.8868643945785105","0.8568283567734807","0.9048299655205813","0.8845699790611286","0.8576263890550435","0.9008286557876564","0.7323433570325704","-0.5797556412715881","0.9053408512815841"
"6344","0.7300271375037369","-0.5820070916692012","0.9067956940737103","0.8812754477723029","0.8484719392323267","0.8988705360830885","0.4509424871579307","-0.5964365534332011","0.901978929390559"
"6345","0.7244532860047022","-0.6520461525328969","0.9052882789233441","0.7155870073959549","-0.5491434362878913","0.900339730694507","0.8902881234992458","0.8662195982873033","0.9052619346298985"
"6346","0.7204978171240748","-0.6229320617677329","0.9008491712144362","0.8771602371510068","0.8377667638642929","0.9048711827171463","0.88465719452817","0.8134067715442419","0.9023598762958099"
"6347","0.559031227968087","-0.6275318853326488","0.903737526671603","0.8908175286467463","0.8435490084418957","0.9039135136334913","0.8860146775323408","0.8363691693816482","0.9039033455263031"
"6348","0.5642166046262387","-0.577908766828788","0.9014213039451225","0.3350340152405138","-0.5986346047180041","0.901086849349587","0.890100533606428","0.858579377464971","0.9038364520193115"
"6349","0.732222625362707","-0.558115416792853","0.9043150374729061","0.7065014704178171","-0.5590355131003316","0.9002707903014274","0.8821385916010005","0.8520667847855827","0.9059809696207458"
"6350","0.7260196481538773","-0.5833347881026371","0.9054082114381891","0.34310967983662066","-0.5817298771704779","0.9003887492183046","0.7350965025615029","-0.6025596394413346","0.9022649085728642"
"6351","0.7287307516924668","-0.5579946093393426","0.9048387026731795","0.705222100733593","-0.561230098806129","0.9067009928370875","0.88425500165201","0.8376842775090099","0.90719058381467"
"6352","0.7240057736326597","-0.6011299146137862","0.9022416311029612","0.6950201556335943","-0.5866299767352232","0.9044230526947545","0.44923072092091243","-0.5989083363029151","0.9025294465284939"
"6353","0.7222776570993696","-0.579158453538878","0.9041201488946543","0.8806549669051275","0.8327103656148562","0.9021079824105387","0.586607741537437","-0.6029990019699852","0.9025624630182066"
"6354","0.7161106594765503","-0.5813914668902492","0.9006294727297689","0.6949404866550386","-0.5988212121972537","0.9003023182168055","0.6069153178352155","-0.5617584207813175","0.9058839422915619"
"6355","0.8897875166893816","0.8562822375877207","0.9022080942786435","0.517091904340413","-0.6217239108787262","0.8981768337245225","0.5932503129263674","-0.561855373952006","0.9027909727924189"
"6356","0.8693054115039356","0.8253910783607709","0.9027160693530615","0.3392070420731929","-0.5991275991154486","0.9033944161123023","0.7434490197491116","-0.5596592241312424","0.9048719769273308"
"6357","0.8958188303729536","0.878723277976691","0.9064252454760182","0.6915242951791866","-0.5994402844046324","0.9028304068253837","0.5984358581082083","-0.578409114016666","0.9037831554379022"
"6358","0.8900721794210426","0.8425742983597455","0.9109213204911794","0.8963484567936945","0.8778287399205857","0.9063871762559962","0.7439735230823894","-0.574504998602236","0.9048722415334872"
"6359","0.889724507394461","0.8452412416484884","0.9093978164538644","0.8954286444904829","0.8634952753519538","0.9060118940882514","0.888024741867919","0.8664113891311556","0.9049205849846964"
"6360","0.725774313593011","-0.5832569121074032","0.9004645088694867","0.8923560214064616","0.8592812534796921","0.9052360414745277","0.4444519246954345","-0.6074148661905434","0.9031203839900124"
"6361","0.3993406852367371","-0.5815957601380849","0.9023996314647353","0.8944684596722083","0.8818991717477727","0.9021217929368955","0.8776759448167182","0.8046289621107886","0.9040337644511964"
"6362","0.885546104736031","0.8673829014036357","0.8978565146511552","0.8974134317768903","0.8909540489284098","0.9036266193121042","0.8910724769225536","0.8615064917202028","0.9038046291239216"
"6363","0.8836628943579163","0.8693008125440528","0.8983769801977359","0.5229974509996971","-0.6221007511328036","0.9066266863528467","0.7341564454264174","-0.6011269935077928","0.9047576225885429"
"6364","0.5626314679642621","-0.5781899819560388","0.9045321592120038","0.8609164489892818","0.8269306471364944","0.8923853914690023","0.8898489363771744","0.8552928707082358","0.9013112908829335"
"6365","0.884418045171436","0.8333624702935017","0.9053507803448032","0.5127922106626241","-0.602100656701058","0.9027485762654412","0.8870084077146491","0.8559402412620605","0.9007122612544809"
"6366","0.8789918468545437","0.8335733343491207","0.9023953093751768","0.7032578829712994","-0.5961878233073932","0.9043992214928763","0.45557085929445906","-0.5627250938745744","0.9051438236512911"
"6367","0.8837466694274573","0.8595399311026597","0.903288915198574","0.7034656380720807","-0.56285169797879","0.9065148421808024","0.8863200393478587","0.8603282040603054","0.9058798592625426"
"6368","0.5461695247880416","-0.630992678096154","0.9015947997203759","0.8824693468630592","0.833152277064834","0.9050572227282868","0.7356255531658316","-0.6379637283451627","0.9070571897083127"
"6369","0.8945891870371666","0.8739578275131498","0.9055368398865156","0.7087789765679211","-0.5559207013091835","0.9039522821333663","0.596688209241616","-0.579043008982557","0.9042352156161519"
"6370","0.5628444204926131","-0.6013331295016411","0.9036538220128435","0.7109315354171478","-0.5595799415825495","0.9023906025593244","0.8885221372929728","0.8595679102003652","0.9024773768409806"
"6371","0.7242009257917936","-0.6220705235946126","0.9031522701949004","0.8854785943875761","0.8596443613528822","0.9012089197242563","0.7418483476804508","-0.6084804067560289","0.9002768499188915"
"6372","0.7297893946725615","-0.5585031841926236","0.9051900698001324","0.7008922772824905","-0.5781897141375659","0.8967665562904898","0.7448258226745972","-0.5633186145074157","0.9033688729074569"
"6373","0.38906386254261993","-0.6399169492070076","0.9040673519742488","0.8893843351890703","0.8567104629292216","0.9034723668786975","0.8983543147834853","0.8804035461879325","0.9054571824445028"
"6374","0.8799252846373876","0.8694182121892204","0.9010902197733732","0.5266269367621373","-0.5703422858289889","0.8980365516630099","0.8828682588633013","0.8559194929011297","0.9037974612290958"
"6375","0.7230277989772587","-0.5958863913089715","0.903054215982067","0.8900919903625795","0.8590619064638724","0.9016643848973177","0.8940027593325883","0.8725095259824353","0.9057839726337006"
"6376","0.5626558807116324","-0.5765630633572298","0.9032629621955925","0.7024036085493268","-0.5846846692958795","0.903888224884894","0.7385803060962314","-0.5946691329554816","0.9073182217105631"
"6377","0.8941233917146761","0.8763882006931719","0.9041719136243025","0.8876936134539857","0.8729767831150713","0.8995330074271042","0.5944704337324026","-0.5991206195315018","0.8990722068037952"
"6378","0.8848326026191948","0.8563997520663791","0.9033989676729266","0.8903986287833398","0.8800102166150877","0.9067103782421511","0.7382392550360898","-0.5781905072404371","0.9020291006783975"
"6379","0.7205109360118555","-0.5585402937951127","0.9023856711242948","0.7094808620534553","-0.5627596896384971","0.9029111962668305","0.7373120224088044","-0.5999882518382116","0.9026466472883663"
"6380","0.8857307711978916","0.8564609955456314","0.9020232734400971","0.7001105508978027","-0.5791361200538022","0.8990032889216506","0.7264145519502616","-0.5402083040245828","0.901083045642459"
"6381","0.8829983498582352","0.8567479781817435","0.9125003492263983","0.7036531812637612","-0.5806261656458911","0.9081017392116528","0.6000224054105417","-0.5869479856102158","0.9017346437252262"
"6382","0.7221710672850313","-0.6013424258487442","0.9028353186526771","0.6968382997640064","-0.6086876275238146","0.9035527777090525","0.8921765654271934","0.8611451785126149","0.9057761181390774"
"6383","0.7244216974349718","-0.6035562440012439","0.9042962340762583","0.6899987208154525","-0.6258358451917372","0.9034261552896191","0.8853403934969377","0.8553734711319105","0.9031438333230595"
"6384","0.5697137838754068","-0.5559185888744436","0.906489003791897","0.702355853569115","-0.6069612053326605","0.9040649649633007","0.5956773771936786","-0.6196012050800355","0.9011696967664751"
"6385","0.8866534482016151","0.8437134119761954","0.9037576686458819","0.8852789096518203","0.8677057361093075","0.9054281791580072","0.7457484335752248","-0.5584296094311233","0.8986920285000709"
"6386","0.5628458924648334","-0.60559963768742","0.9030144289465621","0.8893064208839649","0.8761887459222368","0.9013677638398432","0.8863727511707765","0.854884680151448","0.9022136548800275"
"6387","0.5589461125825743","-0.6033422297819266","0.905015550397889","0.5238644964666441","-0.6235350700589491","0.9071123571716243","0.8861362770675585","0.8606377694978687","0.9009622082069564"
"6388","0.570798803596205","-0.5788958191350184","0.9027588880376856","0.8888328279551558","0.8564013817831915","0.9046346329278678","0.8921987803288383","0.8552863628841321","0.9075196874321265"
"6389","0.5579595018600451","-0.5993461610658684","0.9044345287101236","0.5209958005340437","-0.5922291110831733","0.9055317972935684","0.580587129796633","-0.5852513891299994","0.904734255868868"
"6390","0.7319091240898238","-0.5433960685395516","0.9058195598201917","0.8933311770738344","0.8792360753808184","0.9054777077930736","0.8726236115673685","0.832999417413478","0.902660550695854"
"6391","0.4044342406112514","-0.6224303266198875","0.9035935733829202","0.7085956106724507","-0.5366804846720997","0.9050921088428818","0.7359682401619163","-0.5829621275449139","0.9004008715615529"
"6392","0.7273430819489219","-0.555343647561915","0.9058613646227455","0.8830794930467092","0.8534776093440746","0.9015866121368176","0.4403271264429689","-0.6112375373012763","0.9018933114869326"
"6393","0.7190384986788928","-0.5993613411356427","0.9025902817550001","0.8883935126676655","0.8473445066933182","0.9061364841798631","0.7343733180922731","-0.5728646695752612","0.9028984294269108"
"6394","0.3963728893574947","-0.5830606376926114","0.9071227020569604","0.8886657476572485","0.841440719799565","0.9066262962658338","0.8877708751378133","0.8531416663650041","0.9031858461180563"
"6395","0.7277910008999053","-0.5391483632547077","0.9013434731578795","0.6995446753401424","-0.5834155130764654","0.9011288568269061","0.7368013036715748","-0.5821206590423506","0.9037567571887232"
"6396","0.7254686310167775","-0.6027435988157998","0.9060898833285715","0.6963229859096352","-0.6207355683017586","0.9009504073930168","0.8888064307387387","0.8557183859091722","0.905971922875347"
"6397","0.7171755483872484","-0.5553599847337463","0.8971155977587754","0.6988574624704853","-0.5811387921327038","0.8990230905739275","0.45208500086135645","-0.5940419307961979","0.902528690902028"
"6398","0.8985326158699688","0.8877031715387074","0.9046508305227945","0.7069159636667779","-0.5570925905117027","0.8996587590788208","0.7211772577708788","-0.597848404918234","0.891011527488117"
"6399","0.8731706592999651","0.8410972650198713","0.9017972670293534","0.8797213485484734","0.8327390111156376","0.9001305174112535","0.8994683628090197","0.8875057350525851","0.907746397098966"
"6400","0.5563633465606888","-0.5822185720667992","0.9007614854397511","0.8924676968744688","0.8653013876376363","0.9032163035424441","0.8920716259275349","0.8626389890425152","0.909050111790483"
"6401","0.7204161320992433","-0.5887757670539018","0.9015224451138583","0.8845693333336421","0.8390201137799785","0.9023573553788214","0.7405947169931655","-0.5577199826080395","0.902504314411315"
"6402","0.8876499908622226","0.8563384699800642","0.9070652079422029","0.6972433858107693","-0.5906406611093871","0.9086948160208259","0.887642739000705","0.8307271665992199","0.9055582693128372"
"6403","0.8791703619741105","0.8275808786242025","0.9014060304007727","0.691158898225566","-0.6032316701426875","0.9026623865103454","0.7360500689565862","-0.5593928933032736","0.904077946317497"
"6404","0.8851120726382119","0.8383828370314649","0.9081522058525393","0.7105712848391964","-0.6004198490199044","0.9117934170942492","0.7362201627352922","-0.6004627533730388","0.9023416692961155"
"6405","0.8829042923613188","0.8399818424452313","0.9005183377821142","0.6846769795024138","-0.6467099164421788","0.902758924700531","0.7398421610740763","-0.5993602536547793","0.900777916514725"
"6406","0.7182280674206265","-0.5357058017163319","0.9015089126798478","0.6981597263491227","-0.6038482772232674","0.9044383720616374","0.8842639110952721","0.8387374022165112","0.907157812948961"
"6407","0.8849637624985935","0.8600114734365785","0.9049161278744996","0.8790381777557608","0.8051742412676595","0.9058167673484341","0.8871605095370614","0.861025622096132","0.9031810669909176"
"6408","0.8937780820244782","0.8798978350279993","0.9054847908268481","0.8728269718184279","0.7777010857431007","0.9055657371092988","0.8886685900235228","0.8577147058009225","0.9041545325028144"
"6409","0.5683304315266707","-0.5612069228582943","0.9025472749099266","0.7080626721347472","-0.5768204492187775","0.9021019248880661","0.6056063310344932","-0.5593624442755661","0.9051438901234171"
"6410","0.8916653509451847","0.876230491082387","0.9038574287776081","0.7082230719531488","-0.560073494975152","0.9002961156208739","0.5994250329857442","-0.6029175575317077","0.9032939432099019"
"6411","0.8917428976264173","0.8636041396529905","0.9003124328751871","0.6980328939421427","-0.5974820360777185","0.8994944379676046","0.7412001239341253","-0.5633756999427613","0.9015917855448489"
"6412","0.5630000058878804","-0.5573787436909349","0.9040991470146976","0.7133032688881668","-0.5409535271342719","0.9042702173364756","0.745825474152387","-0.5789778072636491","0.904646805378571"
"6413","0.8932358776612751","0.8782216118845064","0.9080432259314691","0.8879630603284834","0.8562823121831517","0.9015780447770834","0.7239959544945148","-0.5955251207817533","0.8995967412850748"
"6414","0.8819343493421817","0.8453059185418059","0.9062116885956971","0.8907487116877978","0.8681289007845979","0.9033504867537112","0.29630577047781215","-0.6143753686542497","0.8984221061997498"
"6415","0.8809046068137943","0.8386710561211612","0.9002794415673311","0.7025033538610959","-0.5562286362449996","0.9027089768113181","0.7435942225783204","-0.540573658072847","0.9035764736740521"
"6416","0.7230540596612023","-0.5805303983368513","0.8997967534769664","0.5233111099695247","-0.5783359122234448","0.9053003630218347","0.7374018035741713","-0.5832858741250239","0.8983718603147922"
"6417","0.727569787725776","-0.5485234124818735","0.9026975149694192","0.5132736213726073","-0.6474877109450567","0.9005001121729725","0.8878170715559417","0.8560313362754112","0.9023792307579683"
"6418","0.8869425394464642","0.8383757467492691","0.9035482163995013","0.8868691233741105","0.8541441213573211","0.9056171424669973","0.7382566551397161","-0.5806698872005391","0.9072394892247316"
"6419","0.8815065578160102","0.8362704300116091","0.9032779931815221","0.8822729512169758","0.824801450471502","0.9030549647593212","0.5982715511831417","-0.6153667793930899","0.9090234145868191"
"6420","0.8812367208723888","0.8395792831220847","0.90159896319279","0.8786734733689483","0.8520249493667897","0.9013495856920876","0.581583762853772","-0.645998700314272","0.9027285625126547"
"6421","0.7221727348415308","-0.5805042739336731","0.9022233762851942","0.8699379468684723","0.7909265294649184","0.8997812759866548","0.6014139447792535","-0.58304744331125","0.9054685461897651"
"6422","0.7176741577876332","-0.6081433755404535","0.9034180758444721","0.8866255270921827","0.869459395556388","0.9016174729596447","0.7407503952750992","-0.6014746951356624","0.9034151928573043"
"6423","0.888030044353671","0.8599333260195426","0.9047219701777472","0.8897565294074918","0.859060822005492","0.903857156272765","0.598711200015337","-0.5597657953840615","0.9029722595173767"
"6424","0.2488008323688699","-0.5773659004083699","0.9068093716735354","0.6964689844314809","-0.5993459221867989","0.9057578698604662","0.44089993766597113","-0.606488260657334","0.9052313825517321"
"6425","0.7260167260307073","-0.5952305217085831","0.9041415685442709","0.8792738729409936","0.8396356836392258","0.8996575268361914","0.8846740458340806","0.8703539723130951","0.9023503828574648"
"6426","0.7295366998958187","-0.5396204200612541","0.903188839545092","0.6963649334918378","-0.587928616982608","0.9053528789602163","0.7457252812814398","-0.5616769942067846","0.9065384303644702"
"6427","0.8917785539267666","0.8805741905830546","0.905583782279946","0.8825915605809344","0.8333990953608786","0.8996891723459943","0.4446851016799321","-0.5988461968421367","0.9033586238122207"
"6428","0.8866411043405028","0.8381190477409117","0.9052629257335838","0.8880746877190049","0.8693385866149835","0.9034658160595683","0.6037047965352281","-0.5407245926666372","0.9023939100215393"
"6429","0.7298020611580738","-0.5819150555813273","0.9034220044060781","0.5201202684849513","-0.5610928712370679","0.8989171522148802","0.7421737091187329","-0.5782025492224493","0.9054240999962893"
"6430","0.5606232375794645","-0.5829790077283223","0.9009715800767636","0.712605419145066","-0.5742950887005924","0.9019373492830669","0.7450322012184195","-0.5512488335740708","0.9007407342840253"
"6431","0.7240454937734742","-0.5586936417392269","0.9041168430392293","0.7124774521755122","-0.5409974777236233","0.9038752433311641","0.6000557741319034","-0.5595666075835007","0.9046219509058199"
"6432","0.892691039880877","0.8459067277094919","0.9045711230868962","0.34993157983957335","-0.5830009670155294","0.9035586364024857","0.8835823995157233","0.8535486382996016","0.9023083062878579"
"6433","0.7182943072763968","-0.5976806430022343","0.8982249179356506","0.528361328967522","-0.5603139102691425","0.9001529171511532","0.6042558650484244","-0.5818207865460557","0.9043207233263049"
"6434","0.7301881506043606","-0.5582883275719525","0.9041455243894925","0.5314562991181389","-0.5428858350046326","0.9050228219519285","0.7353756455914863","-0.5516556284090313","0.9041304934938876"
"6435","0.5619714458492445","-0.583935280838864","0.9032336116155788","0.8744231467652734","0.825297957768832","0.8983043532958334","0.7438245838870925","-0.5609366970158061","0.9035571840352952"
"6436","0.5685568387408595","-0.5827400820909701","0.9045377564179006","0.8858377175056117","0.8529851190845115","0.9056597918768157","0.5993661899235716","-0.5815021047554704","0.9030636085474311"
"6437","0.24167768791794142","-0.5800290282854244","0.8999884477155271","0.7051917840027295","-0.5401665720045402","0.9033405179652608","0.8870595771705361","0.8519980796119464","0.9033966781008873"
"6438","0.7249522325623632","-0.5990872781740243","0.9101099178586332","0.5123956054455222","-0.580477994674813","0.8955615316999658","0.5975805633291784","-0.5402279699866267","0.9049377047961475"
"6439","0.5568015979799001","-0.6165978082259402","0.9005715770692768","0.5279753609001488","-0.5587615420307717","0.9038017450935084","0.5988598476966588","-0.579604972394802","0.9045019215504815"
"6440","0.7334262940154851","-0.5562637520384385","0.9026949190109745","0.8780932603321681","0.8066321215821549","0.9018889549064026","0.8832519565161118","0.8286031153034601","0.901588881396568"
"6441","0.8927933587351079","0.8808819357258479","0.9068131041343581","0.7090691591091111","-0.5392323652740848","0.9021376057716195","0.7362236919106929","-0.6015085672229353","0.8994807747810503"
"6442","0.8877313515295031","0.840135648248318","0.9092239133685388","0.6933524957972398","-0.5759130731121118","0.9086775919917813","0.8875475017145288","0.8659209663456942","0.9045914434790873"
"6443","0.7360980547875128","-0.5372510660981762","0.9059523634064104","0.8804637204621262","0.8403448572300639","0.9040489281482323","0.7432677119266249","-0.5411598408468145","0.904081322906944"
"6444","0.7273569545403187","-0.5579560211106511","0.9042791591745543","0.885712521441377","0.8698509153515847","0.8995607412002244","0.5990973618382636","-0.5439722439918032","0.9025047773147644"
"6445","0.8853871028050777","0.859096077267672","0.9090566726276667","0.7109911409605664","-0.5598930287112309","0.9084687193358157","0.5954997743764026","-0.5837480384540534","0.9055095796922314"
"6446","0.41144758046418084","-0.5758634682048314","0.9014908311579509","0.8922388313991065","0.8608855021681112","0.9018572703509564","0.5934399868856856","-0.5622177714274819","0.9035334635036104"
"6447","0.8849086993219072","0.8437906729322148","0.906610488108915","0.8923818747832044","0.8761476758625315","0.9066381437292239","0.5933564736584052","-0.5778143237301069","0.9005364161589434"
"6448","0.5615583388808637","-0.5843692976386251","0.9039420870866552","0.7164195374742088","-0.5364931280767385","0.9042660640851996","0.5913716879901159","-0.5790954796718465","0.9031404880475081"
"6449","0.8941952697792258","0.8577564206493943","0.902967912853401","0.8850920862128444","0.8165262465121245","0.9053972582193489","0.7323883679554861","-0.6138769292067161","0.9052381459568295"
"6450","0.7315905313007154","-0.5416465626241419","0.9009970010286433","0.8819378589723684","0.8239985559713099","0.9037091329136056","0.8824854710767089","0.8400280141855234","0.9032483361197766"
"6451","0.719933870459193","-0.5823879375429695","0.902482255439958","0.7035375273491576","-0.5790483476973713","0.9003083091308078","0.8915484068198538","0.8507259186564562","0.9032175950385205"
"6452","0.7221451833218532","-0.599053587409558","0.9004364857275399","0.8864745740834091","0.8563975758080126","0.9063070277067529","0.8867585457677111","0.8605047358815616","0.9022799874363016"
"6453","0.23572457026877064","-0.6198110857584725","0.9026742109057779","0.5145175395867865","-0.5721726485262273","0.9035457780825504","0.8777118734135023","0.8459794921385935","0.9030561842965807"
"6454","0.8812812415535448","0.8351400075375306","0.9119874526987864","0.70205389490738","-0.6032995346573065","0.9012046133109528","0.8934807262327935","0.8641846401246653","0.9023377469536312"
"6455","0.7352177889531855","-0.5362885675941413","0.9057700464444378","0.8939058893869731","0.8350856081525837","0.9046760100953821","0.44290829093194695","-0.595529515058648","0.9024809555990451"
"6456","0.7293347336139866","-0.5619861226920957","0.9064868302805913","0.8830867014211571","0.8560956166348004","0.9008453540653861","0.883087634877578","0.8470235248101874","0.9027654397257955"
"6457","0.7287416056076123","-0.5616878324993663","0.9039297583762679","0.895818141641206","0.8809232683816919","0.9032560482632248","0.893174719666184","0.8770906384419594","0.9019676330732009"
"6458","0.7146160797573688","-0.5775821257748575","0.9043491842559039","0.6986747953444087","-0.6024457703353089","0.9045191866839434","0.8898931829897041","0.868073636404544","0.9072061070488717"
"6459","0.7235724194438536","-0.5835205817162672","0.8997367460385625","0.6947181446265168","-0.6036156115605208","0.8943246700166672","0.45432065097257085","-0.6000115522844729","0.9077358560952372"
"6460","0.7140978747729544","-0.5981678645233387","0.9024876183480287","0.7088856607624862","-0.5798054631403275","0.9080492360793532","0.5894706643223241","-0.6267565506196777","0.9020358105663073"
"6461","0.8925370291715067","0.8786769897728505","0.9014787831749264","0.5238970003316981","-0.608204894228097","0.9040275660813915","0.6006625358929619","-0.5654886681254082","0.9039374917622969"
"6462","0.4018327344837656","-0.6007717555328236","0.9032301002403944","0.8802886856270992","0.841345033065755","0.9045711230868962","0.8752153701714394","0.8499180837339868","0.8979410849025541"
"6463","0.7183022715770622","-0.6024091664903846","0.9008360137415737","0.7106792327498952","-0.5389344058138578","0.9043304551144716","0.7300447722597957","-0.6209977563181261","0.9029658374318738"
"6464","0.7222792350343339","-0.5886459244904085","0.9019778242824834","0.7094847535958","-0.5575747575626316","0.9011665846543933","0.6005674378464133","-0.5637027013023447","0.9036037907848954"
"6465","0.8811684161015537","0.8378064988059093","0.9023570607772334","0.8864023486387227","0.7950229572730043","0.9032336116155788","0.8886145966979058","0.8628143649678538","0.9055045999615724"
"6466","0.24013248695613912","-0.6081352710636564","0.9060606283968375","0.8851973822279943","0.8573190056468541","0.9042138418597485","0.7415591304430149","-0.562680670483409","0.9045826254262261"
"6467","0.7293342192267804","-0.5610487347527957","0.9017776018560929","0.7078613038832761","-0.589957283329331","0.9011605086145232","0.8834912193364595","0.8243257443340335","0.9030006712238303"
"6468","0.8949563160653055","0.8816484663864906","0.9053597245181579","0.7081062909023925","-0.5808880607990793","0.9025916799226613","0.8802324335854699","0.8383388728753604","0.901565951450145"
"6469","0.8921892365106842","0.8754796039525622","0.9050484706772388","0.8890612922460827","0.8554882656232742","0.9014610868423006","0.8963726701278334","0.8675634775351918","0.9016182545266568"
"6470","0.8883652640765618","0.8534650754971687","0.9046126242019152","0.33178961345828956","-0.5800106162437547","0.8973803200220881","0.5999773974686573","-0.6011283002295115","0.9056408095335038"
"6471","0.5603900953060621","-0.6063996990292285","0.9016980571352854","0.7076457855902157","-0.5388528417723408","0.9060850486788077","0.7389554577331066","-0.5405902578864247","0.9003917956460783"
"6472","0.406407595528127","-0.5807561210657128","0.9029594263082376","0.8896708471402897","0.8371456264358517","0.9038818971440151","0.5946720128375045","-0.5609126802793346","0.9008448783110707"
"6473","0.8920315687496934","0.8668679892700828","0.9017475649565884","0.5201286460384855","-0.6265740503388109","0.8989389490605066","0.8805302083134819","0.8443510491120138","0.9002310857985185"
"6474","0.7288434169817366","-0.5821531499172043","0.9072932784939388","0.7077543692817596","-0.5621736375551505","0.8993675310920977","0.7367462745264194","-0.5794672281246477","0.9007572663290366"
"6475","0.882735103315982","0.8378007565414838","0.9061869035381919","0.7072556118429595","-0.5846387656980097","0.9061916506018817","0.7553717679770597","-0.535873674301992","0.9047103431168866"
"6476","0.7235218741820911","-0.5936796432880743","0.9028674207100195","0.6977198409127925","-0.6198840909679623","0.9034346606425161","0.8811114860597444","0.837389164721243","0.906027643758278"
"6477","0.8926173584942421","0.8788023059997977","0.9019279692281208","0.7090451077623512","-0.5394902563770422","0.902045887000061","0.7351248661350964","-0.5759022064552615","0.9051502568448094"
"6478","0.7222900647596371","-0.5840838946730675","0.8994009524571741","0.8892380974952678","0.8670904527157088","0.9049249956556352","0.8815056442951263","0.8578805619250153","0.9015390217685415"
"6479","0.8898235101345087","0.8780827549445129","0.9053468928881697","0.8908019799000311","0.8600328559698169","0.901061380880245","0.881724458668948","0.8358421059880342","0.9004550065071815"
"6480","0.8922972466724252","0.8796937490389724","0.9037389209241465","0.7157675807491108","-0.5401634855171235","0.905198324934869","0.8957392253289749","0.879448016112847","0.9040300723797201"
"6481","0.7241661124669563","-0.6017951345563769","0.9081642913686121","0.6963214251996251","-0.5858582607310143","0.9049253344842516","0.7383595038139938","-0.5555515624901421","0.9074386171997739"
"6482","0.8937127805046866","0.8810353208762312","0.9051927252164464","0.6972635002848067","-0.6018576112737231","0.9029372390417305","0.8929166266403964","0.8720218136445708","0.9037266905256467"
"6483","0.7366374257685412","-0.5399473563305709","0.9047326094805688","0.8707603187532101","0.8262428428549808","0.9017224130758807","0.6035021248534501","-0.5596505075306841","0.9089306391314935"
"6484","0.8831270503711528","0.8542271420405778","0.9054194869809856","0.5307448590273545","-0.5431727578151105","0.9027480098914796","0.7345729508721692","-0.6050067615750196","0.8999606450087914"
"6485","0.8743115150253216","0.8405147266203277","0.8984937108345395","0.6972746092251716","-0.562896066136217","0.9023598536501989","0.874888253375276","0.8428383308338494","0.9035183283942746"
"6486","0.7213917814096846","-0.5580914373178993","0.9001966587198214","0.7146512569040523","-0.5391922852936253","0.898288180912551","0.7384894506896622","-0.5813391853161921","0.9035689787805445"
"6487","0.8932644696389196","0.8374365345816008","0.9048218971917519","0.7074887344360883","-0.5384793855209064","0.9074008284791389","0.8841464318284136","0.8542523847578936","0.9053249974104626"
"6488","0.5719827669046784","-0.5825633399018934","0.9044308170571528","0.5074870228967687","-0.5979059909159128","0.9015963135105179","0.8896745564732319","0.8712442560854723","0.9045029039601284"
"6489","0.5620346302135164","-0.5795905978612343","0.9035049628776423","0.704123056033324","-0.5390568545237944","0.9024866685995359","0.890278312097941","0.8397485034432955","0.9062507415857386"
"6490","0.7238959099457538","-0.5902542679796929","0.9012541566921951","0.3382322363995833","-0.6104593321206785","0.9043482559816638","0.7399843376853964","-0.5782654949881749","0.907400235887521"
"6491","0.7203973209267466","-0.6029489400012499","0.8999108709507214","0.8859312349597903","0.8492155634237883","0.9012390032784071","0.7267953738233384","-0.6162494081071348","0.9009761965470102"
"6492","0.890770920664694","0.8647490255336427","0.9029314490247065","0.5080115779262817","-0.630303323470309","0.903763339772296","0.8703528584508741","0.8276285857337976","0.9039499898151421"
"6493","0.8860207329799592","0.8179192254695256","0.9041877674984077","0.8677186618864782","0.831585499197183","0.9027168843261582","0.7428608040548068","-0.5581955255734034","0.9108337186222386"
"6494","0.727702617455979","-0.5775773417474845","0.9001807827076326","0.7088257499145458","-0.584238490151031","0.9035179483869324","0.7496868166977825","-0.5798482653229076","0.9062223264203573"
"6495","0.8860887889405444","0.8564755289495662","0.9013230867412585","0.8919328408992697","0.8640580892511245","0.9008703123931201","0.7370294668371001","-0.5372930373700663","0.901231295723921"
"6496","0.8862691872596796","0.8563617818899052","0.9057605464383539","0.5303945596159668","-0.5799647108864654","0.9013751532835386","0.8906422147848598","0.854306525884262","0.9039720557376417"
"6497","0.5645359786971151","-0.593829550017444","0.9032428350253247","0.7060459651782701","-0.5810061063554858","0.9031039593285879","0.7373142652293281","-0.5956507664375916","0.9008175302769414"
